127.0.0.1 - - [04/Apr/2017:09:29:12 +0200] "GET / HTTP/1.1" 404 994
0:0:0:0:0:0:0:1 - - [04/Apr/2017:09:48:11 +0200] "GET /TakenSpringBrouwers/brouwers/alfabet HTTP/1.1" 200 1585
0:0:0:0:0:0:0:1 - - [04/Apr/2017:09:48:14 +0200] "GET /TakenSpringBrouwers/brouwers/alfabet/B HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [04/Apr/2017:09:50:24 +0200] "GET /TakenSpringBrouwers/brouwers/alfabet/B HTTP/1.1" 200 1585
0:0:0:0:0:0:0:1 - - [04/Apr/2017:09:50:27 +0200] "GET /TakenSpringBrouwers/brouwers/alfabet/alfabet/A HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [04/Apr/2017:09:50:37 +0200] "GET /TakenSpringBrouwers/brouwers/alfabet/alfabet/A HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [04/Apr/2017:09:50:40 +0200] "GET /TakenSpringBrouwers/brouwers/alfabet/alfabet/O HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [04/Apr/2017:09:51:07 +0200] "GET /TakenSpringBrouwers/brouwers/alfabet HTTP/1.1" 200 1585
0:0:0:0:0:0:0:1 - - [04/Apr/2017:09:51:09 +0200] "GET /TakenSpringBrouwers/brouwers/alfabet/W HTTP/1.1" 200 1612
0:0:0:0:0:0:0:1 - - [04/Apr/2017:09:51:15 +0200] "GET /TakenSpringBrouwers/brouwers/alfabet/alfabet/X HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [04/Apr/2017:09:54:45 +0200] "GET /TakenSpringBrouwers/ HTTP/1.1" 200 700
0:0:0:0:0:0:0:1 - - [04/Apr/2017:09:54:47 +0200] "GET /TakenSpringBrouwers/brouwers/alfabet HTTP/1.1" 200 2365
0:0:0:0:0:0:0:1 - - [04/Apr/2017:09:54:48 +0200] "GET /TakenSpringBrouwers/brouwers/alfabet/F HTTP/1.1" 200 2365
0:0:0:0:0:0:0:1 - - [04/Apr/2017:09:54:50 +0200] "GET /TakenSpringBrouwers/brouwers/alfabet/I HTTP/1.1" 200 2365
0:0:0:0:0:0:0:1 - - [04/Apr/2017:09:54:52 +0200] "GET /TakenSpringBrouwers/brouwers/alfabet/W HTTP/1.1" 200 2391
0:0:0:0:0:0:0:1 - - [04/Apr/2017:09:54:53 +0200] "GET /TakenSpringBrouwers/brouwers/alfabet/B HTTP/1.1" 200 2365
0:0:0:0:0:0:0:1 - - [04/Apr/2017:09:54:54 +0200] "GET /TakenSpringBrouwers/brouwers/alfabet/C HTTP/1.1" 200 2365
0:0:0:0:0:0:0:1 - - [04/Apr/2017:09:54:54 +0200] "GET /TakenSpringBrouwers/brouwers/alfabet/D HTTP/1.1" 200 2391
0:0:0:0:0:0:0:1 - - [04/Apr/2017:10:00:43 +0200] "GET /TakenSpringBrouwers/brouwers/alfabet/W HTTP/1.1" 500 6145
0:0:0:0:0:0:0:1 - - [04/Apr/2017:10:00:54 +0200] "GET /TakenSpringBrouwers/brouwers/alfabet/W HTTP/1.1" 500 6143
0:0:0:0:0:0:0:1 - - [04/Apr/2017:10:00:55 +0200] "GET /TakenSpringBrouwers/brouwers/alfabet/W HTTP/1.1" 500 6143
0:0:0:0:0:0:0:1 - - [04/Apr/2017:10:01:10 +0200] "GET /TakenSpringBrouwers/brouwers/alfabet/W HTTP/1.1" 200 2430
0:0:0:0:0:0:0:1 - - [04/Apr/2017:10:01:18 +0200] "GET /TakenSpringBrouwers/brouwers/alfabet/W HTTP/1.1" 200 2432
0:0:0:0:0:0:0:1 - - [04/Apr/2017:10:01:35 +0200] "GET /TakenSpringBrouwers/brouwers/alfabet/D HTTP/1.1" 200 2434
0:0:0:0:0:0:0:1 - - [04/Apr/2017:10:01:36 +0200] "GET /TakenSpringBrouwers/brouwers/alfabet/L HTTP/1.1" 200 2434
0:0:0:0:0:0:0:1 - - [04/Apr/2017:10:44:42 +0200] "GET /TakenSpringBrouwers/brouwers/ HTTP/1.1" 200 1188
0:0:0:0:0:0:0:1 - - [04/Apr/2017:10:44:44 +0200] "GET /TakenSpringBrouwers/ HTTP/1.1" 200 702
0:0:0:0:0:0:0:1 - - [04/Apr/2017:10:44:47 +0200] "GET /TakenSpringBrouwers/brouwers/opalfabet HTTP/1.1" 200 2467
0:0:0:0:0:0:0:1 - - [04/Apr/2017:10:44:58 +0200] "GET /TakenSpringBrouwers/brouwers/opalfabet HTTP/1.1" 200 2467
0:0:0:0:0:0:0:1 - - [04/Apr/2017:10:45:08 +0200] "GET /TakenSpringBrouwers/brouwers/opalfabet HTTP/1.1" 200 2467
0:0:0:0:0:0:0:1 - - [04/Apr/2017:10:45:08 +0200] "GET /TakenSpringBrouwers/styles/default.css HTTP/1.1" 200 297
0:0:0:0:0:0:0:1 - - [04/Apr/2017:10:45:08 +0200] "GET /TakenSpringBrouwers/images/favicon.ico HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [04/Apr/2017:10:45:09 +0200] "GET /TakenSpringBrouwers/brouwers?letter=X HTTP/1.1" 200 2468
0:0:0:0:0:0:0:1 - - [04/Apr/2017:10:45:14 +0200] "GET /TakenSpringBrouwers/brouwers?letter=W HTTP/1.1" 200 2535
0:0:0:0:0:0:0:1 - - [04/Apr/2017:10:45:14 +0200] "GET /TakenSpringBrouwers/styles/default.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Apr/2017:10:45:16 +0200] "GET /TakenSpringBrouwers/brouwers?letter=D HTTP/1.1" 200 2537
0:0:0:0:0:0:0:1 - - [04/Apr/2017:10:45:21 +0200] "GET /TakenSpringBrouwers/brouwers?letter=L HTTP/1.1" 200 2537
0:0:0:0:0:0:0:1 - - [04/Apr/2017:10:45:21 +0200] "GET /TakenSpringBrouwers/styles/default.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Apr/2017:11:17:44 +0200] "GET /TakenSpringBrouwers/ HTTP/1.1" 200 702
0:0:0:0:0:0:0:1 - - [04/Apr/2017:11:17:51 +0200] "GET /groenetenen/ HTTP/1.1" 200 1278
0:0:0:0:0:0:0:1 - - [04/Apr/2017:11:17:51 +0200] "GET /groenetenen/styles/default.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Apr/2017:11:17:51 +0200] "GET /groenetenen/images/ochtend.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Apr/2017:11:17:54 +0200] "GET /groenetenen/filialen HTTP/1.1" 500 7531
0:0:0:0:0:0:0:1 - - [04/Apr/2017:11:31:46 +0200] "GET /groenetenen/filialen HTTP/1.1" 500 7531
0:0:0:0:0:0:0:1 - - [04/Apr/2017:11:31:49 +0200] "GET /groenetenen/filialen HTTP/1.1" 500 7531
0:0:0:0:0:0:0:1 - - [04/Apr/2017:11:31:50 +0200] "GET /groenetenen/images/favicon.ico HTTP/1.1" 200 1150
0:0:0:0:0:0:0:1 - - [04/Apr/2017:11:31:53 +0200] "GET /groenetenen/filialen HTTP/1.1" 500 7531
0:0:0:0:0:0:0:1 - - [04/Apr/2017:11:32:01 +0200] "GET /groenetenen/filialen HTTP/1.1" 500 7531
0:0:0:0:0:0:0:1 - - [04/Apr/2017:11:32:02 +0200] "GET /groenetenen/filialen HTTP/1.1" 500 7531
0:0:0:0:0:0:0:1 - - [04/Apr/2017:11:32:04 +0200] "GET /groenetenen/filialen HTTP/1.1" 500 7531
0:0:0:0:0:0:0:1 - - [04/Apr/2017:11:32:55 +0200] "GET /groenetenen/filialen HTTP/1.1" 200 1483
0:0:0:0:0:0:0:1 - - [04/Apr/2017:11:32:55 +0200] "GET /groenetenen/images/favicon.ico HTTP/1.1" 200 1150
0:0:0:0:0:0:0:1 - - [04/Apr/2017:11:32:57 +0200] "GET /groenetenen/filialen/1 HTTP/1.1" 200 1581
0:0:0:0:0:0:0:1 - - [04/Apr/2017:11:32:58 +0200] "GET /groenetenen/filialen HTTP/1.1" 200 1483
0:0:0:0:0:0:0:1 - - [04/Apr/2017:11:33:00 +0200] "GET /groenetenen/filialen/2 HTTP/1.1" 200 1581
0:0:0:0:0:0:0:1 - - [04/Apr/2017:11:33:05 +0200] "GET /groenetenen/filialen HTTP/1.1" 200 1483
0:0:0:0:0:0:0:1 - - [04/Apr/2017:11:33:14 +0200] "GET /groenetenen/filialen HTTP/1.1" 200 1483
0:0:0:0:0:0:0:1 - - [04/Apr/2017:11:33:14 +0200] "GET /groenetenen/styles/default.css HTTP/1.1" 200 2852
0:0:0:0:0:0:0:1 - - [04/Apr/2017:11:33:14 +0200] "GET /groenetenen/images/favicon.ico HTTP/1.1" 200 1150
0:0:0:0:0:0:0:1 - - [04/Apr/2017:11:34:01 +0200] "GET /groenetenen/filialen HTTP/1.1" 200 1487
0:0:0:0:0:0:0:1 - - [04/Apr/2017:11:34:01 +0200] "GET /groenetenen/styles/default.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Apr/2017:11:35:50 +0200] "GET /groenetenen/filialen HTTP/1.1" 200 1483
0:0:0:0:0:0:0:1 - - [04/Apr/2017:11:35:50 +0200] "GET /groenetenen/images/favicon.ico HTTP/1.1" 200 1150
0:0:0:0:0:0:0:1 - - [04/Apr/2017:11:35:51 +0200] "GET /groenetenen/filialen HTTP/1.1" 200 1483
0:0:0:0:0:0:0:1 - - [04/Apr/2017:11:35:51 +0200] "GET /groenetenen/images/favicon.ico HTTP/1.1" 200 1150
0:0:0:0:0:0:0:1 - - [04/Apr/2017:11:35:52 +0200] "GET /groenetenen/filialen HTTP/1.1" 200 1483
0:0:0:0:0:0:0:1 - - [04/Apr/2017:11:35:53 +0200] "GET /groenetenen/filialen/1 HTTP/1.1" 200 1581
0:0:0:0:0:0:0:1 - - [04/Apr/2017:11:35:54 +0200] "GET /groenetenen/filialen/1 HTTP/1.1" 200 1581
0:0:0:0:0:0:0:1 - - [04/Apr/2017:11:35:54 +0200] "GET /groenetenen/images/favicon.ico HTTP/1.1" 200 1150
0:0:0:0:0:0:0:1 - - [04/Apr/2017:11:35:56 +0200] "GET /groenetenen/filialen HTTP/1.1" 200 1483
0:0:0:0:0:0:0:1 - - [04/Apr/2017:11:36:08 +0200] "GET /groenetenen/filialen HTTP/1.1" 200 1498
0:0:0:0:0:0:0:1 - - [04/Apr/2017:11:36:08 +0200] "GET /groenetenen/styles/default.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Apr/2017:11:37:17 +0200] "GET /groenetenen/filialen/1 HTTP/1.1" 200 1585
0:0:0:0:0:0:0:1 - - [04/Apr/2017:11:40:06 +0200] "GET /groenetenen/filialen HTTP/1.1" 200 1487
0:0:0:0:0:0:0:1 - - [04/Apr/2017:11:40:06 +0200] "GET /groenetenen/images/favicon.ico HTTP/1.1" 200 1150
0:0:0:0:0:0:0:1 - - [04/Apr/2017:11:42:11 +0200] "GET /groenetenen/filialen HTTP/1.1" 200 1483
0:0:0:0:0:0:0:1 - - [04/Apr/2017:11:42:11 +0200] "GET /groenetenen/images/favicon.ico HTTP/1.1" 200 1150
0:0:0:0:0:0:0:1 - - [04/Apr/2017:11:42:14 +0200] "GET /groenetenen/ HTTP/1.1" 200 1278
0:0:0:0:0:0:0:1 - - [04/Apr/2017:11:42:16 +0200] "GET /groenetenen/filialen HTTP/1.1" 200 1483
0:0:0:0:0:0:0:1 - - [04/Apr/2017:11:44:12 +0200] "GET /TakenSpringBrouwers/ HTTP/1.1" 200 702
0:0:0:0:0:0:0:1 - - [04/Apr/2017:11:44:12 +0200] "GET /TakenSpringBrouwers/styles/default.css HTTP/1.1" 200 297
0:0:0:0:0:0:0:1 - - [04/Apr/2017:11:44:25 +0200] "GET /groenetenen/ HTTP/1.1" 200 1278
0:0:0:0:0:0:0:1 - - [04/Apr/2017:11:44:28 +0200] "GET /groenetenen/filialen HTTP/1.1" 200 1483
0:0:0:0:0:0:0:1 - - [04/Apr/2017:12:06:21 +0200] "GET /groenetenen/filialen?locale=en_us HTTP/1.1" 200 1483
0:0:0:0:0:0:0:1 - - [04/Apr/2017:12:06:23 +0200] "GET /groenetenen/filialen?locale=en_us HTTP/1.1" 200 1483
0:0:0:0:0:0:0:1 - - [04/Apr/2017:12:06:27 +0200] "GET /groenetenen/ HTTP/1.1" 200 1278
0:0:0:0:0:0:0:1 - - [04/Apr/2017:12:06:30 +0200] "GET /groenetenen/?locale=en_us HTTP/1.1" 200 1278
0:0:0:0:0:0:0:1 - - [04/Apr/2017:12:06:32 +0200] "GET /groenetenen/ HTTP/1.1" 200 1278
0:0:0:0:0:0:0:1 - - [04/Apr/2017:12:06:34 +0200] "GET /groenetenen/?locale=en_us HTTP/1.1" 200 1278
0:0:0:0:0:0:0:1 - - [04/Apr/2017:12:06:37 +0200] "GET /groenetenen/filialen HTTP/1.1" 200 1483
0:0:0:0:0:0:0:1 - - [04/Apr/2017:12:06:38 +0200] "GET /groenetenen/filialen?locale=en_us HTTP/1.1" 200 1483
0:0:0:0:0:0:0:1 - - [04/Apr/2017:12:06:40 +0200] "GET /groenetenen/filialen?locale=en_us HTTP/1.1" 200 1483
0:0:0:0:0:0:0:1 - - [04/Apr/2017:12:06:40 +0200] "GET /groenetenen/images/favicon.ico HTTP/1.1" 200 1150
0:0:0:0:0:0:0:1 - - [04/Apr/2017:12:06:43 +0200] "GET /groenetenen/filialen?locale=en_us HTTP/1.1" 200 1483
0:0:0:0:0:0:0:1 - - [04/Apr/2017:12:06:43 +0200] "GET /groenetenen/images/favicon.ico HTTP/1.1" 200 1150
0:0:0:0:0:0:0:1 - - [04/Apr/2017:12:06:44 +0200] "GET /groenetenen/filialen?locale=en_us HTTP/1.1" 200 1483
0:0:0:0:0:0:0:1 - - [04/Apr/2017:12:07:49 +0200] "GET /groenetenen/filialen?locale=en_us HTTP/1.1" 200 1483
0:0:0:0:0:0:0:1 - - [04/Apr/2017:12:07:52 +0200] "GET /groenetenen/filialen?locale=en_us HTTP/1.1" 200 1483
0:0:0:0:0:0:0:1 - - [04/Apr/2017:12:07:52 +0200] "GET /groenetenen/images/favicon.ico HTTP/1.1" 200 1150
0:0:0:0:0:0:0:1 - - [04/Apr/2017:12:07:55 +0200] "GET /groenetenen/filialen HTTP/1.1" 200 1483
0:0:0:0:0:0:0:1 - - [04/Apr/2017:12:07:56 +0200] "GET /groenetenen/filialen?locale=en_us HTTP/1.1" 200 1483
0:0:0:0:0:0:0:1 - - [04/Apr/2017:12:07:58 +0200] "GET /groenetenen/ HTTP/1.1" 200 1278
0:0:0:0:0:0:0:1 - - [04/Apr/2017:12:08:00 +0200] "GET /groenetenen/filialen HTTP/1.1" 200 1483
0:0:0:0:0:0:0:1 - - [04/Apr/2017:12:08:01 +0200] "GET /groenetenen/filialen?locale=en_us HTTP/1.1" 200 1483
0:0:0:0:0:0:0:1 - - [04/Apr/2017:12:08:54 +0200] "GET /groenetenen/filialen/1?locale=nl_be HTTP/1.1" 200 1585
0:0:0:0:0:0:0:1 - - [04/Apr/2017:12:09:01 +0200] "GET /groenetenen/filialen/1?locale=nl_be HTTP/1.1" 200 1585
0:0:0:0:0:0:0:1 - - [04/Apr/2017:12:09:02 +0200] "GET /groenetenen/filialen HTTP/1.1" 200 1487
0:0:0:0:0:0:0:1 - - [04/Apr/2017:12:09:04 +0200] "GET /groenetenen/filialen?locale=nl_be HTTP/1.1" 200 1487
0:0:0:0:0:0:0:1 - - [04/Apr/2017:12:09:06 +0200] "GET /groenetenen/filialen?locale=nl_be HTTP/1.1" 200 1487
0:0:0:0:0:0:0:1 - - [04/Apr/2017:12:28:11 +0200] "GET /groenetenen/filialen?locale=nl_be HTTP/1.1" 200 2055
0:0:0:0:0:0:0:1 - - [04/Apr/2017:12:28:11 +0200] "GET /groenetenen/styles/default.css;jsessionid=DB0C0942D70D63FC9F4196608F806C66 HTTP/1.1" 200 2852
0:0:0:0:0:0:0:1 - - [04/Apr/2017:12:28:11 +0200] "GET /groenetenen/images/favicon.ico;jsessionid=DB0C0942D70D63FC9F4196608F806C66 HTTP/1.1" 200 1150
0:0:0:0:0:0:0:1 - - [04/Apr/2017:12:28:13 +0200] "GET /groenetenen/filialen?locale=en_us HTTP/1.1" 200 1487
0:0:0:0:0:0:0:1 - - [04/Apr/2017:12:28:14 +0200] "GET /groenetenen/filialen?locale=nl_be HTTP/1.1" 200 1483
0:0:0:0:0:0:0:1 - - [04/Apr/2017:12:28:16 +0200] "GET /groenetenen/filialen?locale=en_us HTTP/1.1" 200 1487
0:0:0:0:0:0:0:1 - - [04/Apr/2017:13:13:20 +0200] "GET /groenetenen/filialen?locale=en_us HTTP/1.1" 200 1487
0:0:0:0:0:0:0:1 - - [04/Apr/2017:13:13:20 +0200] "GET /groenetenen/styles/default.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Apr/2017:13:13:22 +0200] "GET /groenetenen/filialen?locale=nl_be HTTP/1.1" 200 1483
0:0:0:0:0:0:0:1 - - [04/Apr/2017:13:13:24 +0200] "GET /groenetenen/werknemers HTTP/1.1" 200 1121
0:0:0:0:0:0:0:1 - - [04/Apr/2017:13:13:25 +0200] "GET /groenetenen/werknemers?locale=en_us HTTP/1.1" 200 1125
0:0:0:0:0:0:0:1 - - [04/Apr/2017:13:13:27 +0200] "GET /groenetenen/filialen HTTP/1.1" 200 1487
0:0:0:0:0:0:0:1 - - [04/Apr/2017:13:13:28 +0200] "GET /groenetenen/werknemers HTTP/1.1" 200 1125
0:0:0:0:0:0:0:1 - - [04/Apr/2017:13:13:31 +0200] "GET /groenetenen/offertes/aanvraag HTTP/1.1" 200 1367
0:0:0:0:0:0:0:1 - - [04/Apr/2017:13:13:32 +0200] "GET /groenetenen/filialen HTTP/1.1" 200 1487
0:0:0:0:0:0:0:1 - - [04/Apr/2017:13:13:34 +0200] "GET /groenetenen/filialen?locale=nl_be HTTP/1.1" 200 1483
0:0:0:0:0:0:0:1 - - [04/Apr/2017:15:19:37 +0200] "GET /TakenSpringBrouwers/brouwers/ HTTP/1.1" 200 1188
0:0:0:0:0:0:0:1 - - [04/Apr/2017:15:19:37 +0200] "GET /TakenSpringBrouwers/styles/default.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Apr/2017:15:19:39 +0200] "GET /TakenSpringBrouwers/ HTTP/1.1" 200 728
0:0:0:0:0:0:0:1 - - [04/Apr/2017:15:20:20 +0200] "GET /TakenSpringBrouwers HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [04/Apr/2017:15:20:20 +0200] "GET /TakenSpringBrouwers/ HTTP/1.1" 200 730
0:0:0:0:0:0:0:1 - - [04/Apr/2017:15:20:20 +0200] "GET /TakenSpringBrouwers/styles/default.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Apr/2017:15:20:20 +0200] "GET /TakenSpringBrouwers/images/favicon.ico HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [04/Apr/2017:15:31:26 +0200] "GET /TakenSpringBrouwers/ HTTP/1.1" 200 728
0:0:0:0:0:0:0:1 - - [04/Apr/2017:15:31:40 +0200] "GET /TakenSpringBrouwers/ HTTP/1.1" 200 728
0:0:0:0:0:0:0:1 - - [04/Apr/2017:15:31:42 +0200] "GET /TakenSpringBrouwers/brouwers/ HTTP/1.1" 200 1188
0:0:0:0:0:0:0:1 - - [04/Apr/2017:15:31:43 +0200] "GET /TakenSpringBrouwers/ HTTP/1.1" 200 728
0:0:0:0:0:0:0:1 - - [04/Apr/2017:15:33:09 +0200] "GET /TakenSpringBrouwers/ HTTP/1.1" 200 730
0:0:0:0:0:0:0:1 - - [04/Apr/2017:15:33:09 +0200] "GET /TakenSpringBrouwers/styles/default.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Apr/2017:15:33:10 +0200] "GET /TakenSpringBrouwers/brouwers/toevoegen HTTP/1.1" 200 405
0:0:0:0:0:0:0:1 - - [04/Apr/2017:15:33:11 +0200] "GET /TakenSpringBrouwers/ HTTP/1.1" 200 730
0:0:0:0:0:0:0:1 - - [04/Apr/2017:15:33:17 +0200] "GET /TakenSpringBrouwers/ HTTP/1.1" 200 730
0:0:0:0:0:0:0:1 - - [04/Apr/2017:15:33:17 +0200] "GET /TakenSpringBrouwers/styles/default.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Apr/2017:15:33:23 +0200] "GET /TakenSpringBrouwers/brouwers/beginnaam HTTP/1.1" 200 402
0:0:0:0:0:0:0:1 - - [04/Apr/2017:15:33:24 +0200] "GET /TakenSpringBrouwers/ HTTP/1.1" 200 730
0:0:0:0:0:0:0:1 - - [04/Apr/2017:15:33:25 +0200] "GET /TakenSpringBrouwers/brouwers/ HTTP/1.1" 200 1188
0:0:0:0:0:0:0:1 - - [04/Apr/2017:15:33:26 +0200] "GET /TakenSpringBrouwers/ HTTP/1.1" 200 730
0:0:0:0:0:0:0:1 - - [04/Apr/2017:15:33:27 +0200] "GET /TakenSpringBrouwers/brouwers/toevoegen HTTP/1.1" 200 405
0:0:0:0:0:0:0:1 - - [04/Apr/2017:15:33:28 +0200] "GET /TakenSpringBrouwers/ HTTP/1.1" 200 730
0:0:0:0:0:0:0:1 - - [04/Apr/2017:15:33:29 +0200] "GET /TakenSpringBrouwers/brouwers/opalfabet HTTP/1.1" 200 2467
0:0:0:0:0:0:0:1 - - [04/Apr/2017:15:33:30 +0200] "GET /TakenSpringBrouwers/ HTTP/1.1" 200 730
0:0:0:0:0:0:0:1 - - [04/Apr/2017:15:33:31 +0200] "GET /TakenSpringBrouwers/brouwers/ HTTP/1.1" 200 1188
0:0:0:0:0:0:0:1 - - [04/Apr/2017:15:33:44 +0200] "GET /TakenSpringBrouwers/ HTTP/1.1" 200 728
